CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
598,Spain,Male,34,0,104488.17,0,1,43249.67,0
836,France,Female,32,4,109196.67,1,0,55218.02,0
687,France,Female,61,7,80538.56,1,0,131305.37,1
704,France,Male,41,4,109026.8,1,1,43117.1,0
605,France,Male,75,2,61319.63,0,1,186655.11,0
516,France,Female,40,9,0,0,1,33266.29,0
572,France,Female,39,2,0,1,1,555.28,0
557,France,Male,42,6,177822.03,1,0,150944.31,1
443,France,Male,59,4,110939.3,1,0,72846.58,1
604,France,Male,25,7,165413.43,1,1,35279.74,0
483,France,Male,27,1,77805.66,1,1,2101.89,0
702,France,Male,50,3,0,0,0,94949.84,0
670,Spain,Female,57,3,175575.95,1,0,99061.75,1
804,Spain,Female,38,3,124197.22,1,0,74692.06,0
850,France,Female,30,3,0,1,0,116692.8,0
554,France,Female,39,10,160132.75,1,0,32824.15,0
588,France,Female,37,7,70258.88,1,0,139607.61,0
758,France,Male,32,4,162657.64,1,1,115525.13,0
787,France,Male,43,0,132217.45,1,0,20955.03,1
582,Spain,Male,25,9,148042.97,1,0,52341.15,0
633,Spain,Female,33,4,92855.02,1,1,159813.18,0
766,France,Male,47,9,129289.98,1,0,169935.46,1
564,Spain,Male,37,9,100252.18,1,1,146033.52,0
602,Spain,Male,37,3,107592.89,0,1,153122.73,0
649,France,Male,39,3,113096.41,1,1,60335.24,0
679,Spain,Female,40,7,0,1,1,163757.29,0
639,Spain,Male,34,7,149940.04,0,0,156648.81,0
790,France,Male,50,8,121438.58,1,1,176471.78,1
565,France,Male,32,9,0,1,0,5388.3,0
478,France,Female,50,2,0,0,1,93332.64,1
825,France,Male,29,3,148874.01,0,1,71192.82,0
528,Spain,Female,32,0,68138.37,1,1,170309.19,0
577,Spain,Male,35,5,110080.3,1,1,109794.31,0
663,France,Male,24,7,0,1,1,166310.82,0
505,France,Female,25,5,114268.85,1,1,126728.27,0
633,France,Male,29,6,117412.35,0,0,30338.94,0
586,France,Female,38,6,0,1,1,37935.83,0
850,France,Female,35,9,0,0,0,25329.48,0
629,France,Female,37,1,35549.81,0,0,49676.33,0
744,France,Male,56,9,0,1,1,169498.61,0
750,France,Male,36,7,136492.92,1,1,26500.29,1
637,France,Male,28,3,123675.69,1,1,166458.41,0
575,France,Female,40,1,139532.34,1,0,181294.39,0
671,Spain,Male,58,1,178713.98,1,1,21768.21,0
571,France,Male,40,5,0,0,0,72849.29,0
590,France,Male,41,1,89086.31,1,0,24499.97,0
619,Spain,Male,38,3,96143.47,0,0,98994.92,0
640,France,Female,30,5,32197.64,0,1,141446.01,0
670,France,Male,38,7,0,1,1,77864.41,0
737,France,Female,33,4,0,1,0,115115.32,0
555,Spain,Male,32,10,0,0,1,168605.96,0
742,France,Male,33,6,0,0,0,38550.4,0
618,France,Female,40,0,140306.38,1,0,160618.61,1
560,France,Female,35,1,0,1,0,3701.63,0
654,France,Male,38,8,0,1,0,88659.44,0
787,France,Female,42,2,74483.97,0,1,44273.91,0
611,France,Female,53,7,0,0,1,156495.39,1
559,Spain,Male,34,0,0,1,0,182988.94,0
481,France,Male,37,8,152303.66,1,1,175082.2,0
753,France,Male,32,5,159904.79,1,0,148811.14,0
675,France,Male,32,1,0,1,0,85901.09,0
748,France,Female,31,1,99557.94,1,0,199255.32,0
610,Spain,Female,46,5,116886.59,0,0,107973.44,0
580,Spain,Male,32,9,142188.2,0,1,128028.6,0
624,France,Female,40,3,149961.99,1,0,104610.86,0
709,France,Female,36,8,0,1,1,69676.55,0
605,France,Female,34,2,0,0,0,35982.42,0
706,Spain,Male,53,7,0,0,1,117939.17,0
567,Spain,Male,40,8,28649.64,1,1,95140.62,0
747,France,Female,21,4,81025.6,1,0,167682.57,0
664,France,Male,57,1,0,1,1,56562.57,0
711,France,Female,39,3,152462.79,1,0,90305.97,0
609,France,Male,25,10,0,0,1,109895.16,0
632,Spain,Male,28,7,155519.59,1,0,1843.24,0
725,France,Female,36,1,118851.05,1,1,102747.02,0
850,France,Female,34,9,92899.27,1,0,97465.89,0
682,France,Male,40,4,0,0,1,105352.55,0
797,France,Male,37,4,75263.7,1,0,85801.77,0
668,Spain,Male,38,1,147904.31,1,1,69370.05,0
783,France,Female,41,5,106640.5,1,0,176945.96,0
766,France,Female,28,4,90696.78,0,1,21597.2,0
704,Spain,Female,36,2,175509.8,1,0,152039.67,0
722,France,Male,40,6,0,1,1,111893.09,0
692,France,Female,34,7,0,1,0,195074.62,0
584,France,Female,35,2,114321.28,0,0,15959.01,0
644,France,Female,51,4,95560.04,0,0,72628.84,1
598,France,Female,50,5,88379.81,0,1,64157.24,1
733,France,Male,48,7,85915.52,1,1,23860.5,0
615,France,Male,58,3,72309.3,1,1,85687.09,1
850,France,Female,39,2,0,1,0,179451.42,0
521,France,Male,43,8,0,1,1,93180.09,0
675,France,Male,69,1,0,1,0,157097.09,0
746,France,Male,58,3,0,1,1,80344.96,1
770,France,Female,33,4,0,1,0,26080.54,1
618,France,Male,30,3,133844.22,1,1,31406.93,0
556,France,Male,36,7,154872.08,1,1,32044.64,0
749,France,Female,27,9,0,1,0,132734.87,0
702,Spain,Male,43,6,116121.67,1,0,61602.42,0
555,France,Male,42,6,107104.5,1,1,41304.44,1
587,France,Male,47,6,71026.77,1,0,57962.41,0
639,France,Male,38,3,0,1,0,42862.82,0
643,France,Male,33,4,0,1,1,152992.04,0
600,France,Female,41,1,0,1,1,91193.65,0
651,France,Male,53,7,0,1,1,130132.41,0
666,France,Female,27,4,0,0,0,88751.45,0
520,France,Female,39,6,145644.05,0,0,104118.93,0
650,Spain,Female,50,7,129667.77,0,0,42028.16,0
564,France,Male,33,3,109341.87,1,0,75632.78,0
586,France,Male,64,1,0,1,1,53710.23,0
617,France,Female,35,5,0,0,1,13066.3,0
712,Spain,Female,30,6,0,1,0,152417.97,0
654,France,Male,55,3,87485.67,1,1,3299.01,0
605,France,Male,27,9,0,1,0,198091.81,0
491,France,Female,36,0,53369.13,1,1,103934.12,0
707,France,Female,35,9,0,1,1,70403.65,0
638,Spain,Male,34,5,146679.77,1,0,102179.86,0
683,France,Male,43,2,112499.42,1,0,30375.18,0
815,Spain,Female,38,2,48387,1,0,184796.84,0
645,Spain,Male,38,1,68079.8,0,1,166264.89,0
645,France,Male,49,4,160133.88,0,1,88391.97,0
683,France,Male,30,4,66190.33,1,1,115186.97,0
705,France,Female,37,10,0,1,1,13935.53,1
647,France,Male,35,4,123761.68,1,0,83910.4,0
786,France,Female,33,0,122325.58,0,0,34712.34,1
534,France,Male,41,9,0,1,0,13871.34,0
602,Spain,Female,42,1,138912.17,1,1,139494.75,0
695,France,Female,42,0,0,0,1,140724.64,0
553,France,Female,25,7,128524.19,1,0,20682.46,0
516,Spain,Female,31,3,0,1,0,124202.26,0
655,France,Female,34,3,0,1,0,159638.77,0
849,France,Female,49,9,132934.89,1,0,171056.65,1
520,France,Male,43,3,150805.17,0,1,25333.03,1
568,Spain,Female,46,3,0,1,1,29372.62,0
695,Spain,Male,32,9,0,0,1,38533.79,0
807,Spain,Female,28,7,165969.26,1,0,156122.13,1
642,France,Female,36,2,124495.98,1,1,57904.22,1
703,France,Male,39,1,141559.5,1,1,31257.1,1
556,France,Male,38,2,114756.14,1,0,193214.05,0
585,France,Female,30,6,0,1,1,137757.69,0
587,France,Female,49,7,155393.98,1,0,13308.2,1
524,Spain,Female,32,6,0,1,1,132861.9,1
556,France,Female,31,1,128663.81,1,0,125083.29,0
504,Spain,Male,44,4,113522.64,1,1,12405.2,0
731,Spain,Female,26,3,0,1,0,37697.29,0
651,France,Male,34,3,0,1,1,105599.65,0
675,Spain,Female,40,8,79035.95,1,0,142783.98,1
657,Spain,Female,22,6,0,0,1,168412.07,1
686,France,Male,33,9,141918.09,0,1,184036.47,0
690,France,Female,35,9,107944.33,0,0,48478.47,0
567,France,Male,36,7,0,0,1,3896.08,0
557,France,Male,57,1,120043.13,1,0,132370.75,1
446,Spain,Female,45,10,125191.69,1,1,128260.86,1
850,France,Male,31,1,96399.31,1,0,106534.15,0
637,France,Male,41,2,0,0,1,102515.42,0
499,France,Male,60,7,76961.6,1,1,83643.87,0
622,France,Female,34,7,98675.74,1,0,138906.85,1
684,France,Male,37,1,126817.13,1,1,29995.83,1
612,France,Male,32,3,121394.42,1,0,164081.42,0
813,France,Female,29,5,106059.4,0,0,187976.88,1
850,France,Male,44,2,112755.34,0,0,158171.36,0
795,Spain,Male,29,4,0,0,0,155711.64,0
628,Spain,Female,55,7,0,1,0,85890.75,1
565,France,Female,38,7,145400.69,1,1,83844.79,0
601,France,Male,39,3,72647.64,1,0,41777.9,1
802,Spain,Male,40,4,0,1,1,81908.09,0
614,France,Female,37,6,96340.81,1,1,139377.24,1
434,Spain,Male,55,6,0,0,1,73562.05,1
522,France,Male,32,8,124450.36,1,1,165786.1,0
550,France,Male,36,2,113877.23,1,0,174921.91,0
599,Spain,Male,25,3,0,1,1,120790.02,0
493,France,Female,36,5,148667.81,1,0,56092.51,0
755,France,Male,34,3,0,1,1,158816.03,0
605,France,Female,62,4,111065.93,0,1,125660.99,0
708,France,Male,41,0,0,1,0,128400.62,0
699,France,Male,44,8,158697.61,1,0,107181.22,0
763,France,Female,53,4,0,1,0,77203.72,1
743,Spain,Male,25,6,0,1,0,129740.11,0
660,France,Female,48,0,90044.32,0,1,187604.97,1
619,France,Male,38,10,84651.79,1,1,184754.26,0
739,France,Male,32,3,102128.27,1,0,63981.37,1
769,France,Male,60,9,148846.39,1,0,192831.67,1
692,France,Male,69,10,154953.94,1,1,70849.47,0
560,France,Female,30,0,108883.29,1,0,27914.95,0
607,France,Female,48,4,112070.86,1,0,173568.3,1
630,France,Male,29,6,131354.39,0,1,9324.31,1
767,France,Female,45,7,132746.2,1,0,26628.88,1
543,France,Female,34,8,0,0,1,145601.8,0
776,France,Male,39,8,125211.55,1,0,144496.07,0
535,Spain,Male,58,1,0,1,1,11779.98,1
549,France,Male,36,6,139422.37,0,0,83983.39,1
844,France,Female,28,4,0,0,1,123318.37,0
586,France,Female,47,5,157099.47,1,1,65481.86,0
583,France,Male,40,3,0,1,0,47728,0
701,Spain,Male,26,5,83600.24,0,1,59195.05,0
726,France,Male,28,2,0,0,0,98060.51,0
829,France,Male,36,4,81795.74,1,0,90106.94,0
749,Spain,Male,38,9,129378.32,1,1,13549.34,0
743,France,Female,46,9,0,1,0,113436.08,0
619,Spain,Female,56,7,0,1,1,42442.21,0
699,France,Male,22,9,99339,1,0,68297.61,1
749,Spain,Male,36,7,0,0,0,80134.65,0
600,France,Female,29,6,74430.1,1,1,96051.1,0
760,Spain,Male,38,3,91241.85,0,1,80682.35,0
528,France,Male,32,2,99092.45,0,1,111149.98,0
630,France,Female,26,5,0,1,0,182612.38,0
683,France,Female,39,2,100062.16,1,0,109201.43,0
677,France,Female,26,6,98723.67,0,1,151146.67,0
669,Spain,Male,29,9,0,1,1,93901.61,0
693,France,Male,43,6,128760.32,1,0,36342.79,0
612,Spain,Female,52,5,144772.69,0,0,98302.57,1
719,Spain,Male,44,4,0,0,0,84972.9,1
702,France,Male,26,2,71281.29,1,1,108747.12,1
755,France,Male,29,9,117035.89,1,1,21862.19,0
514,France,Male,26,1,0,0,0,121551.93,0
753,France,Female,40,0,3768.69,1,0,177065.24,1
548,France,Female,36,2,108913.84,1,1,140460.01,0
850,France,Male,28,2,101100.22,1,1,35337.31,0
612,France,Female,38,7,110615.47,1,1,193502.93,0
628,France,Male,33,8,152143.89,1,1,32174.03,0
479,France,Male,47,6,121797.09,0,1,5811.9,1
724,France,Female,41,5,109798.25,0,1,149593.61,0
512,France,Male,41,7,122403.24,0,1,37439.9,1
638,France,Female,43,3,145860.98,1,1,142763.51,1
834,Spain,Male,40,7,0,0,0,45038.74,0
781,France,Male,29,9,0,0,0,172097.4,0
707,France,Female,48,7,105086.74,1,1,180344.69,1
670,France,Male,22,2,114991.45,1,1,37392.56,0
663,Spain,Female,33,8,96769.04,1,1,36864.05,0
624,France,Female,23,5,0,0,0,132418.59,0
598,France,Female,34,4,0,0,0,60894.26,0
619,France,Male,23,5,132725.1,1,1,143913.33,0
792,France,Female,70,3,0,1,1,172240.27,0
683,France,Female,26,7,0,1,0,86619.77,0
691,France,Female,33,6,0,1,0,164074.89,0
765,Spain,Female,33,5,84557.82,1,1,69039.43,0
508,France,Male,49,1,93817.41,1,1,132468.76,1
637,France,Female,33,9,113913.53,0,1,65316.5,0
667,France,Female,44,5,140406.68,0,1,57164.19,0
575,Spain,Female,22,8,105229.34,1,1,34397.08,0
744,Spain,Female,46,1,0,1,1,177431.59,1
567,France,Female,41,9,137891.35,1,0,142009.46,1
502,France,Female,35,6,0,1,1,80618.47,0
609,France,Female,53,6,0,1,1,124218.27,0
715,France,Male,37,9,165252.52,1,0,85286.3,0
541,France,Male,32,8,0,0,0,40889.14,0
850,France,Female,71,4,0,1,1,107236.87,0
595,Spain,Male,23,7,0,1,1,168085.97,0
650,France,Female,28,5,122034.4,0,1,146663.43,1
625,France,Female,44,7,0,1,0,4791.8,0
817,France,Male,59,1,118962.58,1,1,120819.58,0
526,Spain,Male,49,2,0,1,0,114539.67,1
850,France,Female,34,4,71379.53,1,1,154000.99,0
598,France,Female,40,2,171178.25,1,0,137980.58,1
613,France,Male,36,9,131307.11,0,0,83343.73,0
709,Spain,Male,62,3,0,1,1,82195.15,0
678,Spain,Female,27,5,87099.85,1,0,149550.95,0
720,France,Male,71,5,183135.39,1,1,197688.5,0
662,France,Male,26,0,0,0,1,72929.96,0
525,France,Male,51,10,0,1,0,171045.35,1
662,France,Male,31,3,0,0,1,27731.05,0
770,France,Female,33,6,0,1,1,126131.9,0
721,Spain,Female,33,4,72535.45,1,1,103931.49,0
633,France,Male,58,2,128137.42,1,0,147635.33,1
701,France,Male,51,9,0,0,0,61961.57,0
556,France,Male,42,0,115915.53,0,1,125435.47,1
639,France,Male,66,0,0,0,1,42240.54,0
632,France,Male,50,2,0,0,0,57942.88,0
456,France,Male,29,5,107000.49,1,1,153419.62,0
729,Spain,Female,38,10,0,1,0,189727.12,0
632,France,Female,34,2,0,0,0,165385.55,0
433,Spain,Male,34,9,152806.74,1,0,19687.99,0
802,France,Female,60,3,92887.06,1,0,39473.63,1
670,France,Male,25,7,0,1,1,144723.38,0
738,France,Female,40,6,114940.67,1,1,194895.57,1
706,France,Male,34,0,140641.26,1,1,77271.91,0
592,France,Female,70,5,71816.74,1,0,105096.82,1
522,France,Female,41,7,0,0,1,176780.39,0
746,France,Male,48,5,165282.42,1,0,153786.46,1
651,Spain,Male,42,2,143145.87,1,0,43612.06,0
494,France,Male,28,9,114731.76,0,1,79479.74,0
753,France,Female,46,9,113909.69,1,0,92320.37,1
671,France,Male,36,2,116695.27,0,0,193201.86,0
696,France,Male,42,4,0,0,0,126353.13,1
577,Spain,Male,43,3,0,1,1,135008.92,0
587,France,Male,36,1,0,0,1,17135.6,0
712,France,Male,37,7,93978.96,1,0,60651.77,0
498,France,Male,35,2,121968.11,0,1,188343.05,0
660,France,Male,37,2,97324.91,1,0,23291.83,0
678,Spain,Male,29,6,0,1,0,64443.75,0
530,France,Male,37,8,0,1,1,287.99,0
559,France,Female,48,2,0,0,1,137961.41,0
624,France,Male,42,3,145155.37,1,0,72169.95,1
592,France,Male,28,5,137222.77,0,0,39608.58,0
767,France,Male,48,9,0,0,1,175458.21,0
653,France,Female,38,5,114268.22,1,1,89524.83,0
678,Spain,Male,27,2,0,1,1,13221.25,0
586,Spain,Female,42,2,0,1,0,102889.34,0
550,France,Female,40,8,150490.32,0,0,166468.21,1
643,France,Male,28,9,160858.13,1,0,27149.27,0
612,Spain,Male,39,5,170288.38,1,1,59601.15,0
674,France,Female,27,4,111568.01,0,1,22026.18,0
657,Spain,Male,29,7,83889.03,1,0,153059.62,0
724,France,Female,35,0,171982.95,0,1,167313.07,0
500,France,Female,34,4,0,1,0,12833.96,0
688,France,Male,20,8,137624.4,1,1,197582.79,0
599,France,Male,50,3,121159.65,0,0,4033.39,1
631,France,Male,29,7,0,0,1,125877.22,0
634,Spain,Male,52,1,0,1,1,176913.42,0
545,France,Male,37,3,91184.01,1,0,105476.65,0
644,Spain,Male,18,8,0,1,0,59172.42,0
690,France,Female,54,1,144027.8,1,1,108731.02,1
711,France,Female,34,6,0,1,1,175310.38,0
712,France,Female,29,8,140170.61,1,1,38170.04,0
627,France,Male,27,1,62092.9,1,1,105887.04,0
694,Spain,Male,39,3,0,1,1,95625.03,0
534,Spain,Male,35,4,0,0,0,9541.15,0
603,France,Male,45,9,0,0,0,148516.79,0
808,France,Female,33,2,103516.87,1,0,113907.8,0
723,Spain,Male,30,1,0,1,0,164647.72,1
585,France,Female,35,2,0,1,0,98621.04,1
706,France,Male,34,8,0,1,1,37479.97,0
671,France,Female,31,6,0,1,1,15846.42,0
597,Spain,Male,43,2,85162.26,0,1,5104.08,1
646,France,Female,43,8,143061.88,1,0,61937.6,0
801,Spain,Female,46,6,0,1,1,170008.74,0
731,Spain,Female,33,5,137388.01,1,0,165000.68,0
620,France,Female,25,1,137712.01,1,1,76197.05,0
484,France,Male,40,7,106901.42,0,0,118045.98,0
647,Spain,Male,47,5,105603.21,1,1,157360.9,0
688,France,Female,40,8,150679.71,0,1,196226.38,0
680,France,Male,30,4,108300.27,0,1,44384.57,1
689,France,Female,46,7,52016.08,1,1,72993.65,0
513,France,Male,34,7,60515.13,0,0,124571.09,0
553,France,Male,35,2,158584.28,1,0,43640.16,0
689,France,Male,47,2,118812.5,0,0,31121.42,0
517,Spain,Male,46,4,0,1,0,22372.78,0
731,France,Male,37,8,0,1,1,170338.35,0
687,France,Female,47,1,91219.29,0,0,158845.49,1
507,Spain,Male,32,7,0,1,0,67926.18,0
468,France,Female,22,1,76318.64,1,1,194783.12,0
682,Spain,Female,58,4,0,1,0,176036.01,0
603,France,Female,24,3,0,1,1,198826.03,1
522,France,Male,25,1,111432.13,1,1,168683.57,0
629,Spain,Male,41,10,150148.51,0,0,6936.27,0
729,France,Female,32,7,38550.06,0,1,179230.23,0
574,France,Female,39,5,119013.86,1,0,103421.91,0
677,France,Female,39,0,111213.64,1,1,147578.26,0
627,France,Male,28,5,71097.23,1,1,130504.49,0
788,Spain,Male,36,10,109632.85,1,1,16149.13,0
697,France,Male,63,7,148368.02,0,0,118862.08,1
578,France,Male,45,1,148600.91,1,0,143397.14,1
519,France,Male,48,10,71083.98,1,0,137959,0
632,France,Female,40,9,139625.34,1,0,93702.96,1
679,France,Female,39,4,0,0,0,172939.3,1
699,France,Male,30,9,0,1,1,108162.13,0
615,France,Male,64,0,81564.1,0,1,35896.09,0
622,Spain,Male,36,9,0,1,1,104852.6,0
755,France,Female,28,7,124540.28,0,1,188850.89,0
767,France,Female,42,2,133616.39,1,0,28615.8,0
752,France,Female,38,10,101648.5,1,0,172001.44,0
633,France,Female,26,8,124281.84,1,1,60116.57,0
717,France,Female,59,4,0,1,1,170528.63,0
585,Spain,Male,45,0,0,0,0,189683.7,0
751,France,Female,37,9,183613.66,0,0,49734.94,0
754,France,Male,65,1,136186.44,1,1,121529.59,1
495,France,Male,47,10,137682.68,1,0,71071.47,0
650,France,Male,34,4,106005.54,0,1,142995.32,0
529,France,Female,31,6,152310.55,1,0,13054.25,0
585,France,Female,43,2,0,1,0,89402.54,0
668,Spain,Male,32,1,134446.04,0,1,111241.37,0
591,France,Female,38,2,142289.28,0,1,119638.85,0
731,France,Male,19,6,0,1,1,151581.79,0
754,France,Female,45,6,0,1,0,73881.68,1
650,France,Female,46,9,149003.76,1,0,176902.83,0
588,France,Male,41,2,131341.46,0,1,7034.94,0
712,Spain,Female,29,7,77919.78,1,0,122547.58,0
691,France,Female,34,7,0,0,1,161559.12,0
771,France,Female,41,10,108309,1,1,137510.41,1
678,Spain,Female,39,6,0,0,1,185366.56,0
719,Spain,Female,40,9,0,1,0,182224.14,0
610,France,Male,36,7,115462.02,0,1,42581.04,0
722,Spain,Male,37,9,0,1,0,31921.95,0
758,France,Female,23,5,122739.1,1,0,102460.84,1
709,France,Female,32,2,0,0,0,109681.29,0
634,France,Female,53,3,113781.5,1,1,106345.05,1
678,Spain,Female,49,1,0,1,1,102472.9,0
633,France,Male,35,3,0,1,1,36249.76,0
710,France,Male,43,9,128284.45,1,0,32996.89,1
640,France,Male,45,8,120591.19,0,0,195123.94,0
656,France,Male,63,8,0,0,1,57014.43,0
551,France,Female,59,2,166968.28,1,0,159483.76,1
786,Spain,Female,39,7,0,0,0,100929.59,0
561,France,Female,49,8,0,1,1,12513.07,0
807,Spain,Male,42,5,0,1,1,74900.9,0
602,France,Male,38,2,71667.97,0,0,137111.89,0
727,France,Female,31,3,82729.47,1,0,60212.51,0
678,France,Male,40,1,0,1,1,187343.4,0
730,France,Male,23,8,0,1,0,183284.53,0
596,Spain,Female,30,1,0,1,0,8125.39,0
686,France,Male,39,3,129626.19,1,1,103220.56,0
684,France,Female,26,2,114035.39,0,0,96885.19,0
797,France,Male,32,1,151922.94,1,0,8877.06,0
658,France,Female,39,4,0,1,1,147530.06,0
653,Spain,Female,27,6,107751.68,1,1,33389.42,0
641,France,Male,37,6,0,1,0,45309.24,0
656,Spain,Female,41,6,101179.23,1,1,35230.61,0
750,Spain,Female,36,6,0,1,1,59816.41,0
768,France,Female,40,8,0,0,1,69080.46,0
568,France,Male,33,7,0,1,0,143450.61,0
706,France,Male,36,9,58571.18,1,0,40774.01,0
430,France,Female,38,8,153058.64,1,0,99377.27,0
745,France,Male,35,4,98270.34,1,0,133617.43,0
747,France,Male,43,1,130788.71,0,1,101495,1
657,France,Male,40,7,99165.84,0,1,119333.95,1
639,France,Female,42,4,0,0,0,167682.37,0
704,France,Male,44,3,0,0,1,152884.85,0
651,Spain,Male,23,4,115636.05,1,0,70400.86,0
706,France,Female,44,2,185932.18,1,0,65413.41,0
632,France,Male,30,2,72549,0,1,182728.8,0
751,France,Male,42,4,0,1,1,81442.6,0
767,France,Female,35,2,0,0,0,144251.38,0
741,France,Male,39,5,0,0,1,40207.06,0
651,France,Male,29,3,121890.06,1,0,54530.51,1
601,France,Male,46,2,99786.07,1,1,32683.88,1
520,France,Male,34,3,0,1,1,104703.96,0
626,France,Male,27,4,115084.53,0,1,26907.43,0
811,France,Male,30,6,0,1,1,180591.32,0
730,France,Female,32,9,127661.69,0,0,60905.51,0
604,France,Female,47,4,118907.6,0,1,47777.15,1
499,France,Female,44,6,77627.33,1,0,108222.68,0
754,Spain,Male,40,2,160625.17,0,1,3554.63,0
716,Spain,Female,29,8,0,0,0,78616.92,0
636,France,Female,20,10,124266.86,0,0,100566.81,0
470,France,Female,25,8,127974.06,1,1,183259.35,0
444,France,Male,43,3,0,1,1,159131.21,0
809,Spain,Female,48,2,0,1,0,160976.85,1
850,France,Female,30,3,104911.35,1,1,42933.26,0
637,France,Male,27,1,0,1,0,91291.2,0
512,France,Male,43,1,0,1,1,52471.36,0
774,Spain,Female,43,1,110646.54,0,0,108804.28,0
641,France,Male,57,5,0,1,1,122449.18,0
586,France,Male,42,6,126704.49,1,0,41682.3,0
611,France,Male,30,9,0,1,1,148887.69,0
660,Spain,Male,31,1,84560.04,1,1,137784.25,0
532,France,Male,43,9,0,0,0,190573.91,1
557,France,Female,38,2,129893.56,0,0,102076.03,0
730,Spain,Male,25,5,167385.81,1,1,56307.51,0
535,France,Female,27,6,0,0,1,49775.58,0
773,France,Female,36,4,105858.71,0,1,4395.45,0
510,France,Female,44,4,123070.89,1,0,28461.29,1
539,France,Male,39,1,0,1,1,28184.7,0
690,Spain,Female,48,2,0,1,1,3149.1,0
821,France,Female,40,1,0,1,0,194273.12,0
687,France,Male,35,1,125141.24,1,1,148537.07,0
557,France,Female,46,4,96173.17,1,1,116378.31,0
532,Spain,Female,37,5,0,0,1,6761.84,0
540,Spain,Male,39,2,0,1,0,81995.92,0
705,France,Female,55,8,0,1,1,14392.68,0
542,France,Female,35,9,127543.11,1,0,468.94,1
706,France,Male,38,1,0,1,0,122379.54,0
765,France,Female,56,1,0,1,0,13228.93,1
529,France,Male,67,8,103101.56,1,1,154002.02,1
714,France,Male,54,7,126113.28,1,0,112777.38,0
582,France,Male,41,1,40488.76,1,0,128528.83,0
609,France,Female,40,10,137389.77,1,0,170122.22,0
518,France,Female,28,9,85146.36,0,0,2803.89,0
791,France,Male,35,5,129828.58,1,1,181918.26,1
747,France,Male,42,4,80214.36,1,0,115241.96,1
565,France,Female,40,2,0,1,1,129956.13,0
735,France,Male,34,1,141796.43,1,0,45858.49,0
697,France,Female,49,7,195238.29,0,1,131083.56,1
813,France,Male,27,6,111348.15,1,0,46422.46,0
772,France,Male,43,6,0,1,1,57675.88,0
606,France,Female,71,8,0,1,1,169741.96,0
667,France,Female,42,10,64404.26,0,0,26022.37,0
637,France,Male,40,9,154309.67,1,1,125334.16,1
542,France,Male,67,10,129431.36,0,1,21343.74,0
